CustomerID,TransactionID,TransactionDT,TransactionAmt,CardType,isRetention,Frequency
35315,3342562,8800983,219.95,gold,0,0.6079869186887307
35316,3342571,8801152,644.0,platinum,0,0.8571440426745376
35317,3342576,8801231,97.0,gold,0,1.021396010255519
35318,3342597,8801566,34.95,gold,0,0.8419629812737108
35319,3342601,8801687,117.0,platinum,0,0.8638983469578764
35320,3342623,8802158,584.0,platinum,0,0.6286148495591326
35322,3342639,8802473,31.95,gold,0,0.6932732161090978
35323,3342641,8802489,107.95,gold,0,0.6894074418261706
35324,3342647,8802563,68.5,platinum,0,0.27826539126605065
35325,3342655,8802621,24.5,gold,0,0.474942155175303
35326,3342703,8803460,160.5,gold,0,0.3295123581520407
35327,3342717,8803674,49.0,gold,0,0.09239828500172322
35328,3342721,8803747,47.95,gold,0,0.1737558943457168
35329,3342722,8803838,107.95,gold,0,0.734743035160079
35330,3342724,8803855,57.95,platinum,0,0.36035304727000694
35331,3342730,8803951,108.5,gold,0,0.7962260609102139
35332,3342756,8804306,33.95,platinum,0,0.6563743426532556
35333,3342757,8804313,40.0,gold,0,0.6090810714755903
35334,3342781,8804572,107.95,platinum,0,0.4415239179993334
35335,3342784,8804596,19.5,platinum,0,0.8479727491444158
35336,3342804,8805060,35.95,gold,0,0.21596830353892937
35337,3342823,8805447,54.0,gold,0,0.1275277305530294
35338,3342828,8805517,49.0,gold,0,1.034094885447783
35339,3342835,8805604,45.0,platinum,0,0.6307032934154506
35340,3342840,8805725,53.97,gold,0,0.2350647334207585
35341,3342863,8806372,280.0,platinum,0,0.9502638238373368
35342,3342869,8806454,107.95,gold,0,0.5664253827998683
35343,3342881,8806723,106.95,gold,0,0.2000207980822954
35344,3342885,8806748,711.95,gold,0,0.2982840501269335
35345,3342886,8806750,117.0,gold,0,0.18437674310172236
35347,3342944,8808169,117.0,gold,0,0.29044413188075635
35348,3342955,8808323,40.0,platinum,0,0.3893474322317243
35349,3342969,8808806,27.97,gold,0,1.0006146922682957
35350,3342982,8809004,47.95,gold,0,0.4174411548435058
35351,3343009,8809576,47.95,gold,0,0.2709024988594943
35352,3343032,8809995,57.95,gold,0,0.7496347099985572
35353,3343035,8810039,57.95,gold,0,0.310013408256434
35354,3343041,8810141,57.95,gold,0,0.24723097626821686
35355,3343046,8810249,57.95,gold,0,0.19523083642570416
35356,3343048,8810304,42.173,gold,0,0.5015699881114231
35357,3343073,8810639,92.0,platinum,0,0.7628181598276161
35358,3343081,8810809,131.0,gold,0,-0.05583566075879674
35359,3343089,8810891,149.95,platinum,0,0.356300441740348
35360,3343095,8810986,29.364,platinum,0,0.6682068630274398
35361,3343108,8811127,280.0,gold,0,0.8303429294902961
35362,3343124,8811391,58.95,gold,0,0.5142646706262873
35363,3343133,8811466,226.0,gold,0,0.8488356517531477
35364,3343138,8811507,209.95,gold,0,0.7688062710508705
35365,3343153,8811715,59.0,gold,0,0.5871589225885318
35366,3343164,8811825,59.0,gold,0,0.698517408263906
35367,3343173,8812016,29.243000000000002,gold,0,0.4017556186425444
35368,3343184,8812110,59.0,platinum,0,0.2821409030151597
35369,3343192,8812285,57.95,platinum,0,0.4697165560918093
35370,3343198,8812424,59.0,gold,0,0.5490626396228531
35371,3343208,8812631,554.0,gold,0,0.3271614662086194
35372,3343221,8812882,46.5,gold,0,0.7478406882739126
35373,3343224,8812922,311.95,gold,0,0.9115344217183086
35374,3343273,8813523,49.0,gold,0,0.5717491382155279
35375,3343283,8813733,107.95,gold,0,0.21556424021248255
35376,3343290,8813833,39.0,platinum,0,0.22261689857188877
35377,3343307,8814076,150.0,gold,0,0.4296389880028611
35378,3343314,8814143,107.95,gold,0,0.5374061983641287
35379,3343343,8814638,117.0,platinum,0,0.4124066431672695
35380,3343351,8814707,33.99,gold,0,0.06095031122095307
35381,3343368,8814890,107.95,gold,0,-0.012159797040450893
35382,3343375,8814936,159.95,gold,0,0.604980784197936
35383,3343377,8814957,325.0,gold,0,0.30182026550458185
35384,3343396,8815209,53.97,gold,0,0.6745807153901983
35385,3343407,8815296,35.95,platinum,0,0.07780119606779701
35386,3343412,8815384,335.0,platinum,0,0.7912477630105259
35387,3343422,8815541,58.95,platinum,0,0.1347530551273612
35388,3343427,8815611,93.0,gold,0,0.5541296115652052
35389,3343443,8815814,59.0,gold,0,0.5709636773921835
35390,3343496,8816535,160.5,gold,0,0.18986359087693563
35391,3343497,8816580,57.95,gold,0,0.2441985264484041
35392,3343511,8816735,57.95,platinum,0,0.09378913093598087
35393,3343518,8816798,280.0,gold,0,0.14507161080156095
35394,3343521,8816882,100.0,gold,0,0.6427386152193917
35395,3343525,8817045,57.95,gold,0,0.5945206954691644
35396,3343562,8817613,107.95,gold,0,0.338660753542117
35397,3343566,8817684,30.0,gold,0,0.12026860041108092
35398,3343575,8817766,77.0,gold,0,0.9811621423561068
35399,3343587,8817904,82.95,gold,0,0.7605799243823237
35400,3343601,8818168,100.0,gold,0,0.6127543380768488
35401,3343602,8818169,47.95,gold,0,0.4517804781070038
35402,3343612,8818410,171.0,gold,0,0.6198038109553459
35403,3343637,8818841,29.5,platinum,0,0.7656913095137019
35404,3343638,8818877,31.95,platinum,0,0.8983969105009807
35405,3343649,8819033,52.928000000000004,platinum,0,0.40411017115413733
35406,3343663,8819330,67.95,gold,0,0.6452781612053843
35407,3343683,8819909,57.95,platinum,0,0.3954532008714868
35408,3343685,8819960,93.26299999999999,platinum,0,0.4349933165177937
35409,3343690,8820105,77.0,gold,0,0.3333869132089971
35410,3343695,8820166,30.95,platinum,0,0.47470717009789265
35411,3343696,8820184,104.0,gold,0,0.5655898723380616
35412,3343707,8820396,97.0,gold,0,0.6540963120614737
35413,3343713,8820497,57.95,gold,0,0.6501694460639731
35414,3343727,8820747,57.95,gold,0,0.527146375161599
35416,3343756,8821389,47.95,gold,0,0.18143687585637885
35417,3343757,8821429,112.99,gold,0,0.4226297899326492
35418,3343758,8821462,150.0,gold,0,0.11246346327443285
35419,3343774,8821967,554.0,gold,0,0.48709314058819225
35420,3343780,8822179,107.95,gold,0,0.032091277487446834
35421,3343806,8822912,43.744,platinum,0,0.23297120413043415
35422,3343808,8822971,22.839000000000002,gold,0,0.8136117726253468
35423,3343810,8823170,77.0,gold,0,0.6169291039842841
35424,3343812,8823175,74.679,gold,0,1.040045700304429
35425,3343814,8823207,280.0,platinum,0,0.47579225827482974
35426,3343823,8823467,107.95,gold,0,0.1636569198161834
35427,3343827,8823597,49.0,gold,0,0.5582733565215996
35428,3343829,8823645,69.362,gold,0,0.3023337352143445
35429,3343837,8823866,117.0,gold,0,0.11963611227388671
35430,3343866,8824908,49.0,gold,0,0.22768187590980776
35431,3343869,8825068,57.95,gold,0,1.0853764590572268
35432,3343910,8826984,25.95,gold,0,0.7710911828828597
35433,3343919,8827235,50.0,gold,0,0.23483855319366698
35434,3343920,8827239,21.750999999999998,gold,0,0.16563371123825676
35436,3343935,8827726,57.95,gold,0,0.8622143457006552
35437,3344011,8832121,35.95,platinum,0,0.9415705360374219
35438,3344021,8833112,37.592,platinum,0,1.0204241420464042
35439,3344022,8833139,100.0,platinum,0,0.9659790285948476
35440,3344029,8833585,82.95,gold,0,0.28360811875123104
35441,3344037,8834418,62.353,gold,0,0.04684185110899716
35442,3344048,8835116,77.95,gold,0,0.9340596005979308
35443,3344049,8835265,77.95,platinum,0,0.7085130809171369
35444,3344050,8835354,31.95,gold,0,0.6229095385144444
35445,3344052,8835494,30.95,gold,0,-0.058359409530248874
35446,3344067,8838203,201.40900000000002,gold,0,0.46593060634433314
35447,3344082,8841669,65.95,platinum,0,0.6162792357650246
35448,3344085,8842894,9.992,gold,0,0.49934552002599136
35449,3344089,8844526,117.0,gold,0,0.15218360519721158
35450,3344091,8844995,105.95,gold,0,-0.04166346759030348
35451,3344092,8845399,50.0,gold,0,0.0693362537534094
35452,3344093,8845418,77.0,gold,0,0.47422035262343065
35453,3344099,8846475,59.0,gold,0,0.916988685025191
35454,3344129,8851098,141.0,gold,0,0.22814347752023206
35455,3344149,8853837,43.501999999999995,gold,0,0.8051777818280116
35456,3344153,8854015,117.0,platinum,0,0.7760424930268947
35457,3344177,8856041,25.95,platinum,0,0.38916110540509863
35458,3344184,8856401,30.95,gold,0,0.3729675798214525
35459,3344205,8857684,67.95,platinum,0,0.7418754045982483
35460,3344210,8857733,226.0,platinum,0,0.4050545732816907
35461,3344214,8857899,30.95,gold,0,0.3903236237848578
35462,3344220,8857992,30.95,platinum,0,0.3529744460198083
35463,3344230,8858360,103.97,platinum,0,0.6606477180349795
35464,3344237,8858586,50.0,platinum,0,0.6842262162083748
35465,3344250,8858887,50.0,gold,0,0.6877672523171602
35466,3344323,8861549,42.95,gold,0,0.6757182418447094
35467,3344328,8861718,335.0,gold,0,0.6672950825088048
35468,3344331,8861740,117.0,platinum,0,-0.05907675887849774
35469,3344340,8861959,67.95,gold,0,0.7309076488782064
35470,3344346,8862192,59.0,gold,0,0.27765428512573803
35471,3344355,8862463,107.95,gold,0,0.690319328086443
35472,3344362,8862543,107.95,gold,0,0.9388440494416935
35473,3344367,8862750,51.357,gold,0,0.47687073289160864
35474,3344377,8862955,100.0,gold,0,0.5845677982268204
35475,3344380,8863000,30.0,gold,0,0.2733688142232481
35476,3344390,8863243,117.0,gold,0,0.5789825005958125
35477,3344399,8863361,88.95,gold,0,0.17750637540381822
35478,3344430,8864018,51.357,gold,0,0.5252725022859495
35479,3344435,8864147,117.0,platinum,0,1.0102181143528184
35480,3344445,8864373,68.95,gold,0,0.44517037304256213
35481,3344446,8864385,39.0,gold,0,0.8158681456218014
35482,3344447,8864429,554.0,gold,0,0.8280734939756833
35483,3344452,8864520,30.95,platinum,0,0.7455499299122184
35484,3344457,8864620,844.95,gold,0,0.776632734039966
35485,3344475,8865037,117.0,platinum,0,0.7669856300097765
35486,3344489,8865453,59.0,gold,0,0.6187259896297533
35487,3344512,8866170,59.0,gold,0,0.45682642376144916
35488,3344517,8866263,25.0,platinum,0,0.24526211410891838
35489,3344521,8866365,35.95,gold,0,0.9396727808897472
35490,3344546,8867019,300.0,platinum,0,0.054806367993564246
35491,3344555,8867424,57.95,gold,0,0.28142056860204606
35492,3344562,8867721,171.0,gold,0,0.13905774193138792
35493,3344577,8868053,226.0,gold,0,0.13652903643005176
35494,3344585,8868303,60.541000000000004,gold,0,0.9311633922638713
35495,3344594,8868503,59.0,platinum,0,-0.01138067422173919
35496,3344596,8868539,390.0,gold,0,0.12196608192385369
35497,3344600,8868621,20.0,gold,0,0.32800477913991916
35498,3344604,8868679,390.0,platinum,0,0.21029838869157477
35499,3344629,8869202,159.95,gold,0,0.911546747560676
35500,3344653,8869573,57.95,platinum,0,0.7229824853143445
35501,3344662,8869726,117.0,platinum,0,0.1552752512938403
35502,3344695,8870397,90.0,platinum,0,0.5033573867004111
35503,3344720,8870750,200.0,platinum,0,0.5915666833675467
35504,3344721,8870750,171.0,gold,0,0.4012042336305844
35505,3344758,8871511,11.963,gold,0,0.7099675157241014
35506,3344768,8871690,108.95,gold,0,0.09510291766483775
35507,3344790,8871985,59.0,platinum,0,0.5424237382596495
35508,3344792,8872032,40.965,gold,0,0.30663372861984634
35509,3344803,8872262,1044.95,gold,0,0.7617402234300131
35510,3344808,8872397,774.0,platinum,0,0.7377975765696901
35512,3344815,8872458,209.95,gold,0,0.37532346996639465
35513,3344841,8872873,49.0,gold,0,0.5098133976253448
35514,3344842,8872874,216.95,gold,0,0.3479348835235523
35515,3344898,8873750,57.95,gold,0,0.13217974137434288
35516,3344899,8873762,107.95,gold,0,0.2823646397241535
35517,3344900,8873783,103.97,platinum,0,0.9617990054221108
35518,3344903,8873866,92.95,platinum,0,0.44427643010315154
35519,3344905,8873873,214.95,platinum,0,0.7554215892015493
35520,3344927,8874292,1010.13,gold,0,0.1129535714095448
35521,3344928,8874309,81.95,platinum,0,0.38829129998941103
35522,3344929,8874328,206.97,gold,0,-0.012845522677422193
35523,3344937,8874498,77.0,gold,0,0.16251614241228796
35524,3344953,8874866,97.95,platinum,0,0.3834124287016605
35525,3344961,8875143,30.95,platinum,0,-0.012790429086334196
35526,3344969,8875432,107.95,gold,0,0.22013238866023122
35527,3344978,8875641,117.0,platinum,0,0.015699224580960503
35528,3344990,8875988,47.95,gold,0,0.11404106726035365
35529,3344992,8876029,250.0,gold,0,1.032943977270228
35530,3344998,8876242,28.95,platinum,0,0.14564393085748184
35531,3345012,8876539,134.95,gold,0,0.5956202336788214
35532,3345025,8876730,35.0,gold,0,0.6431095176182506
35533,3345045,8877223,77.0,platinum,0,0.4631814253650847
35534,3345046,8877235,20.95,gold,0,0.8323468676662029
35536,3345068,8877876,82.95,gold,0,0.06899388091434536
35537,3345072,8877929,108.5,gold,0,0.535691262992568
35538,3345085,8878162,200.0,gold,0,0.1490466152259791
35539,3345089,8878243,26.101,gold,0,0.7202925287654798
35540,3345113,8878537,150.0,gold,0,1.0417786904042283
35541,3345135,8878963,117.0,gold,0,0.06461181843128908
35542,3345142,8879045,117.0,gold,0,0.43937945405861056
35543,3345144,8879088,47.95,gold,0,-0.050717548056289544
35544,3345146,8879139,57.95,gold,0,0.9202632421097721
35545,3345151,8879205,47.128,gold,0,1.0347361258324344
35546,3345155,8879272,49.0,gold,0,0.08610623291728604
35547,3345160,8879301,40.0,gold,0,0.5902480345405432
35548,3345174,8879611,117.0,platinum,0,0.29085985891563704
35549,3345184,8879825,76.008,platinum,0,-0.018237043071220413
35550,3345186,8879867,159.95,platinum,0,0.4684315373383624
35551,3345187,8879868,82.05,gold,0,0.49711111421696963
35552,3345202,8880077,184.0,platinum,0,0.2903355183277546
35553,3345203,8880083,38.97,platinum,0,0.2322006737968113
35554,3345206,8880123,39.0,gold,0,0.10119514186238124
35555,3345212,8880237,47.95,platinum,0,0.42981404684212643
35556,3345224,8880403,60.42,platinum,0,0.45381876992761105
35557,3345228,8880493,27.793000000000003,gold,0,0.037213167336251185
35558,3345233,8880641,33.714,gold,0,0.9217757219037414
35559,3345245,8880903,117.0,gold,0,0.383673911979322
35560,3345266,8881281,25.95,platinum,0,0.3699960829232188
35561,3345272,8881452,87.95,platinum,0,0.5633336407007319
35562,3345286,8881732,171.0,gold,0,0.42891857161265096
35563,3345289,8881786,49.0,gold,0,0.4681032150316558
35564,3345293,8881829,25.0,platinum,0,0.29494314678027334
35566,3345338,8882732,108.95,gold,0,0.39115772134164556
35567,3345342,8882825,47.95,gold,0,0.2370030031744887
35568,3345346,8882843,37.702,gold,0,0.37075657862766054
35569,3345358,8883021,52.505,platinum,0,-0.01547696079123069
35570,3345364,8883206,117.0,gold,0,0.5590073340963774
35571,3345366,8883370,87.0,gold,0,0.3993273367782174
35572,3345383,8883631,107.95,platinum,0,0.8014716220970662
35573,3345384,8883642,50.0,platinum,0,0.722780323854177
35574,3345401,8884031,159.95,gold,0,0.18296134029085298
35575,3345403,8884034,59.0,gold,0,0.6104793654077194
35576,3345428,8884515,24.0,gold,0,0.517772961923557
35577,3345450,8884920,554.0,gold,0,0.8121016596689281
35578,3345463,8885198,40.0,gold,0,0.8948770419209849
35579,3345466,8885337,39.0,gold,0,0.6014419904926096
35580,3345471,8885428,33.95,platinum,0,0.20866770120935796
35581,3345472,8885431,117.0,platinum,0,0.7904341176641508
35582,3345502,8885944,77.0,platinum,0,0.4790177745323204
35583,3345503,8885961,213.0,gold,0,0.7394867378884815
35584,3345507,8885986,55.0,platinum,0,0.6162830121646212
35585,3345512,8886047,39.0,platinum,0,0.8955450727618138
35586,3345514,8886073,125.493,gold,0,0.3061342530776136
35587,3345521,8886157,400.0,gold,0,0.36037395728600996
35588,3345526,8886178,16.495,gold,0,0.816940233402943
35589,3345537,8886327,30.0,gold,0,0.7407464631107056
35590,3345544,8886387,80.0,platinum,0,0.745502297841472
35591,3345550,8886500,37.0,gold,0,0.4254511737889698
35593,3345567,8886822,109.99,gold,0,0.043635362035470485
35594,3345579,8886991,108.5,platinum,0,0.6069652867146966
35595,3345580,8886997,779.95,gold,0,0.7027069149473326
35596,3345614,8887597,776.95,gold,0,0.5862527792203086
35597,3345615,8887597,944.95,gold,0,1.0250734302046873
35598,3345617,8887612,107.95,gold,0,0.12966442505568013
35599,3345624,8887707,40.0,platinum,0,0.9500523798738935
35600,3345637,8887908,150.0,gold,0,0.35129901213920467
35601,3345643,8888027,27.0,platinum,0,0.496459263024376
35602,3345650,8888253,59.0,gold,0,0.342361265294576
35603,3345654,8888270,97.0,gold,0,0.16304124767259467
35604,3345674,8888638,611.95,gold,0,0.17237627340950157
35605,3345687,8888765,664.0,gold,0,0.5327475248198715
35606,3345696,8888894,59.0,gold,0,0.008670499953503885
35607,3345712,8889071,16.857,gold,0,0.19391756905436902
35608,3345754,8889835,59.0,gold,0,0.6585398926167572
35609,3345755,8889845,59.0,platinum,0,0.512570896829207
35610,3345760,8889893,30.0,platinum,0,0.7508536437067512
35611,3345773,8890193,59.0,gold,0,0.4587856880745408
35612,3345777,8890310,35.95,gold,0,0.13217020831614607
35613,3345787,8890407,49.0,platinum,0,0.007388984508612688
35614,3345793,8890473,49.0,platinum,0,1.0635355790487413
35615,3345830,8891089,39.0,platinum,0,0.5807400207496471
35616,3345854,8891406,59.0,gold,0,0.11283004711715697
35618,3345860,8891474,30.95,gold,0,0.5401788401252343
35619,3345894,8891929,14.501,platinum,0,0.42728625686023597
35620,3345934,8892522,57.95,gold,0,0.7134795853585963
35621,3345935,8892533,77.0,gold,0,0.41409226595822546
35622,3345942,8892651,25.95,gold,0,0.4170927790142681
35623,3345982,8893422,107.95,platinum,0,0.507087485843431
35624,3345988,8893517,22.99,gold,0,0.8764487477069567
35626,3345996,8893652,26.95,gold,0,0.6631763974785401
35627,3346002,8893771,107.95,gold,0,0.7322204993443986
35628,3346032,8894061,49.0,platinum,0,0.738221933577233
35629,3346037,8894103,146.0,gold,0,0.6902800337763852
35630,3346043,8894215,57.95,gold,0,0.8734080823458847
35631,3346070,8894609,141.0,platinum,0,0.7311845972923217
35632,3346071,8894611,75.0,gold,0,0.363507872743873
35633,3346085,8894745,201.0,platinum,0,0.38887814501146317
35634,3346091,8894847,59.0,gold,0,0.8079311569774319
35635,3346092,8894880,119.95,platinum,0,0.702201296759248
35636,3346096,8894925,374.95,gold,0,0.5532727426621153
35637,3346125,8895446,150.0,gold,0,0.44525140448081735
35638,3346130,8895473,57.95,platinum,0,0.3319862599404148
35639,3346154,8895763,400.0,gold,0,0.30126268834263
35640,3346162,8896007,2681.0,gold,0,0.31944201833803054
35641,3346170,8896074,50.0,gold,0,0.3492665830706173
35642,3346192,8896408,140.5,gold,0,0.45452629325295685
35643,3346209,8896582,147.0,gold,0,0.2631563370631388
35644,3346211,8896605,161.0,platinum,0,0.37405204084382054
35645,3346224,8896825,29.0,platinum,0,0.5581222562434512
35646,3346230,8896915,108.95,platinum,0,0.5884008196316641
35647,3346235,8896976,29.0,gold,0,0.5812928509758573
35648,3346237,8897033,108.95,gold,0,0.7272770494662663
35649,3346256,8897323,28.76,gold,0,0.7614740118747175
35650,3346260,8897381,939.0,gold,0,1.110812859394527
35651,3346261,8897382,34.0,platinum,0,0.8302221723942822
35652,3346263,8897419,117.0,gold,0,0.9353740385384303
35653,3346271,8897489,35.346,gold,0,0.3098579162795989
35654,3346272,8897492,97.0,gold,0,0.5620015302439104
35655,3346273,8897494,34.99,gold,0,0.660208807134012
35656,3346278,8897581,108.95,gold,0,0.05525170580006221
35657,3346280,8897588,29.99,platinum,0,-0.04062148903162412
35658,3346287,8897665,117.0,gold,0,-0.13749864085941055
35659,3346288,8897688,27.733,platinum,0,0.9926011149150309
35660,3346291,8897750,52.95,gold,0,0.44173924456169905
35661,3346295,8897834,37.0,platinum,0,-0.00907205642855513
35662,3346332,8898423,25.014,gold,0,0.6333016756647508
35663,3346338,8898534,88.5,gold,0,0.11218900132528577
35664,3346351,8898712,554.0,gold,0,0.9383829134682369
35665,3346354,8898800,3031.97,gold,0,0.56839839615263
35666,3346358,8898837,107.95,gold,0,0.4076182935534631
35667,3346364,8898886,128.57399999999998,gold,0,0.3264970144946351
35668,3346370,8898944,107.95,gold,0,-0.12768497993247938
35669,3346386,8899339,49.0,gold,0,0.768537320774107
35670,3346411,8899734,270.0,gold,0,0.1930700177793907
35671,3346412,8899741,117.0,gold,0,0.28106135982129177
35672,3346415,8899767,370.0,gold,0,0.5095957793883112
35673,3346429,8899934,87.95,gold,0,0.667552157478365
35674,3346504,8900872,108.95,gold,0,0.1872832244988666
35675,3346510,8900965,107.95,platinum,0,0.772307896123009
35676,3346525,8901198,100.0,gold,0,0.7341695198840018
35677,3346531,8901294,21.0,platinum,0,0.7183292348599221
35678,3346534,8901325,53.97,platinum,0,-0.009647350293484916
35679,3346543,8901441,49.0,gold,0,0.1459256859844038
35680,3346552,8901694,84.0,gold,0,0.5359176892110491
35681,3346575,8901974,34.99,gold,0,0.44644006884534015
35682,3346580,8902044,26.95,gold,0,0.6616499206657722
35683,3346588,8902201,34.0,gold,0,0.2750929357746189
35684,3346589,8902226,39.0,platinum,0,0.9452518092789115
35685,3346590,8902254,75.0,platinum,0,0.06571923920885037
35686,3346617,8902897,93.40899999999999,platinum,0,0.4715859913648687
35687,3346667,8903974,209.95,platinum,0,0.9229921456531774
35688,3346668,8904022,335.0,gold,0,0.7497424444354929
35689,3346671,8904050,100.0,gold,0,0.16755876771106853
35690,3346675,8904163,59.695,gold,0,1.0130230268709866
35691,3346680,8904238,134.95,gold,0,0.7814883576184157
35692,3346693,8904525,40.0,gold,0,0.25885698313407207
35693,3346700,8904774,30.95,gold,0,0.5417008988119288
35694,3346703,8904824,15.0,gold,0,0.7550073112687196
35695,3346706,8904871,34.0,gold,0,0.598506010366565
35696,3346709,8904980,108.5,platinum,0,0.9088701674673847
35697,3346713,8905023,42.95,gold,0,0.9626800670033139
35698,3346719,8905132,54.5,gold,0,0.4483116188476729
35699,3346727,8905252,34.5,platinum,0,0.5887081376159936
35700,3346730,8905282,29.0,gold,0,0.5084644844986684
35701,3346731,8905297,107.95,platinum,0,0.8583182560620651
35702,3346733,8905331,57.95,gold,0,0.7006731259605734
35703,3346748,8905673,57.95,platinum,0,1.034351620360964
35704,3346770,8905933,29.0,gold,0,0.2031088598325577
35705,3346771,8905952,28.337,platinum,0,0.27454031929919404
35706,3346779,8906109,55.95,gold,0,0.043706792198213384
35707,3346811,8906626,87.95,gold,0,0.6795588109126469
35708,3346840,8907422,18.066,gold,0,0.005305655514678008
35709,3346854,8907791,57.95,platinum,0,0.5391559765787659
35710,3346862,8907921,97.0,platinum,0,0.6622611958857626
35711,3346892,8908761,57.95,gold,0,0.06403121511107006
35712,3346903,8909116,311.95,gold,0,0.46874313437777587
35713,3346912,8909430,107.95,platinum,0,0.6303514746932533
35714,3346913,8909484,117.0,gold,0,0.1422418754559734
35715,3346950,8910652,422.5,gold,0,0.044135139763749026
35716,3346951,8910675,100.0,gold,0,0.7581009330676121
35717,3346953,8910693,10.332,platinum,0,0.8811864323843541
35718,3346955,8910710,57.95,gold,0,0.7619707494931722
35719,3346957,8910753,35.95,platinum,0,0.6379345751515713
35720,3346973,8911315,65.0,gold,0,0.8002444283062939
35721,3346977,8911455,226.0,gold,0,0.4142728885024759
35722,3346985,8911757,102.95,gold,0,1.0583540406475815
35723,3346993,8912011,35.95,platinum,0,0.49755852485036295
35724,3346996,8912057,250.0,gold,0,0.22058213459312898
35725,3347029,8913067,77.95,gold,0,0.4129358507564096
35727,3347035,8913511,58.95,gold,0,0.9069046119063792
35728,3347055,8914160,59.0,gold,0,0.35282581941549035
35729,3347061,8914382,14.44,gold,0,0.09960498362546988
35730,3347068,8914635,83.51,platinum,0,0.3746485632218185
35731,3347082,8915164,9.305,gold,0,0.5952663406455517
35732,3347090,8915537,57.95,gold,0,0.8632060066827463
35733,3347103,8916544,26.343000000000004,platinum,0,0.679342279485188
35734,3347124,8917986,26.237,gold,0,0.29583216857870354
35735,3347131,8918379,117.0,platinum,0,0.9393015825194091
35736,3347142,8918811,1507.95,gold,0,0.044158024703558715
35737,3347152,8919777,22.596999999999998,platinum,0,1.0137675871778857
35738,3347155,8920466,47.95,gold,0,0.8823074132482699
35739,3347160,8920700,9.244,platinum,0,0.6097473335322441
35740,3347161,8920730,9.244,platinum,0,0.9169050199731188
35741,3347175,8921682,33.45,gold,0,0.18144540578813453
35742,3347224,8933526,107.95,gold,0,1.1073766326001628
35743,3347235,8936176,59.0,gold,0,0.8686867789412547
35744,3347240,8937930,178.0,gold,0,0.47138634129715645
35745,3347272,8942011,33.47,gold,0,0.021343869701543047
35746,3347280,8942319,48.95,gold,0,0.7521530779562366
35747,3347283,8942461,34.0,gold,0,0.4351226631221581
35748,3347287,8942687,171.0,gold,0,0.18307415222360024
35749,3347297,8943018,107.95,gold,0,-0.020559889410689314
35750,3347299,8943096,52.95,gold,0,0.25988701847295637
35751,3347303,8943352,107.95,platinum,0,0.18813456217982638
35752,3347307,8943444,47.95,platinum,0,0.9971287370762059
35753,3347309,8943546,26.0,gold,0,0.6252725110630581
35754,3347324,8944156,117.0,gold,0,0.6046738944892222
35755,3347329,8944415,209.95,gold,0,0.17362827180034393
35756,3347333,8944496,107.95,gold,0,0.07344853833979675
35757,3347340,8944627,34.0,gold,0,0.6414385566639978
35758,3347344,8944723,77.0,gold,0,0.3109434058857697
35759,3347352,8945202,107.95,gold,0,0.13422887540448444
35760,3347353,8945240,57.95,platinum,0,0.9097947670975369
35761,3347354,8945268,82.0,platinum,0,0.09170318870106256
35762,3347386,8946615,554.0,gold,0,0.5562589577409532
35763,3347394,8946783,193.0,platinum,0,0.14174773390109274
35764,3347402,8947229,57.95,platinum,0,0.3366654048310667
35765,3347445,8948766,2109.62,gold,0,0.4394004353384964
35766,3347473,8949649,223.0,gold,0,0.7847629088320643
35767,3347478,8949866,171.0,gold,0,1.0100867485328378
35768,3347484,8949954,200.0,gold,0,0.7158567367631967
35769,3347487,8950162,171.0,gold,0,0.3897457039845925
35770,3347497,8950359,57.95,gold,0,0.08052449746228421
35771,3347516,8950704,45.798,gold,0,0.7482855949985951
35772,3347546,8951372,108.95,platinum,0,0.23462970209719042
35773,3347557,8951723,117.0,gold,0,0.35464047825125955
35774,3347568,8952056,205.95,gold,0,0.5369659411416942
35776,3347582,8952220,29.0,gold,0,0.6564308850076886
35777,3347583,8952226,57.95,gold,0,0.24951564164329074
35778,3347592,8952436,100.0,platinum,0,0.1395452350644123
35779,3347595,8952466,87.0,gold,0,0.010891065162552047
35780,3347603,8952752,57.95,gold,0,0.3369933085391882
35781,3347608,8952823,107.95,gold,0,0.5083932461430459
35782,3347616,8953022,53.97,platinum,0,0.34101528834985645
35783,3347619,8953113,34.0,platinum,0,0.03087902102613392
35784,3347636,8953404,261.95,platinum,0,0.48432173862056693
35785,3347644,8953509,34.5,platinum,0,0.6737435669253263
35787,3347673,8954046,30.95,gold,0,0.00644800852398833
35788,3347676,8954114,25.95,platinum,0,0.5175325439639338
35789,3347683,8954192,33.47,platinum,0,0.5840101014168464
35790,3347684,8954268,335.0,platinum,0,0.5113379801604845
35791,3347706,8954869,1104.0,gold,0,0.581250888498941
35792,3347714,8955018,108.95,platinum,0,0.9667256512720148
35793,3347725,8955249,117.0,platinum,0,0.39198639771911853
35794,3347737,8955430,435.95,platinum,0,0.2700154659975045
35795,3347750,8955596,49.0,platinum,0,0.7744004527493593
35796,3347762,8955781,57.0,gold,0,0.3809319203536245
35797,3347770,8955991,52.95,gold,0,0.3255235660409632
35798,3347784,8956308,92.0,gold,0,0.33056221833628896
35799,3347790,8956427,100.0,gold,0,0.8694841344956892
35800,3347795,8956560,59.0,gold,0,0.5322013906196787
35801,3347796,8956567,39.0,platinum,0,0.636452872838695
